ORGANIZATION,NODE_NAME,LATITUDE,LONGITUDE,CITY,STATE,COUNTRY,SOURCE,ASOF_DATE
"Anexio Datacenters, LLC",Anexio ACC4,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
"Anexio Datacenters, LLC",Anexio NJ1,40.7004213654,-74.1700053321,Newark,New Jersey,US,PeeringDB,2021-12-31
"Anexio Datacenters, LLC",Anexio ACC5,38.8204327586,-77.0999815284,Alexandria,Virginia,US,PeeringDB,2021-12-31
Planetel SPA,Planetel,45.70040041,9.66999344752,Bergamo,Lombardia,IT,PeeringDB,2021-12-31
Aecero Inc.,Aecero - Orange County (SNA1),33.7869673859,-118.158043866,Long Beach,California,US,PeeringDB,2021-12-31
NPIX,Prera Business Complex,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
"Fibre Centre, Ltd.",Fibre Centre,46.0833486115,-64.7666774919,Moncton,New Brunswick,CA,PeeringDB,2021-12-31
Umbrellar Platform Limited,Umbrellar CHC1,-43.5350215954,172.630023156,Christchurch,Canterbury,NZ,PeeringDB,2021-12-31
Umbrellar Platform Limited,Umbrellar AKL1,-36.7912684569,174.77583875,North Shore,Auckland,NZ,PeeringDB,2021-12-31
BR.DIGITAL,BR.Digital Porto Alegre (PAE1),-30.0500146293,-51.2000120459,Porto Alegre,Rio Grande do Sul,BR,PeeringDB,2021-12-31
noris network AG,noris network datacenter.de MUC5,48.129942036,11.5749934475,Munich,Bayern,DE,PeeringDB,2021-12-31
Panservice,Panservice DC,41.8959556265,12.4832584215,Rome,Lazio,IT,PeeringDB,2021-12-31
iODC ApS,iODC,55.6785641904,12.5634857473,København,Hovedstaden,DK,PeeringDB,2021-12-31
NTT BUSINESS SOLUTIONS CORPORATIONS,NTT Communications Jitchaku Buillding,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
NIC.br,NIC-NU (Nações Unidas),-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,PeeringDB,2021-12-31
NIC.br,NIC-JD (João Dias),-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,PeeringDB,2021-12-31
Lytzen IT A/S,Lytzen-IT AAL-DC1,57.0337138053,9.91659338241,Aalborg,Nordjylland,DK,PeeringDB,2021-12-31
EMPRESA DE TECNOLOGIA DA INFORMACAO DO CEARA-ETICE,ETICE COLOC,-3.75001788444,-38.5799813248,Fortaleza,Ceará,BR,PeeringDB,2021-12-31
XS4ALL Internet B.V.,XS4ALL DC2,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
XS4ALL Internet B.V.,XS4ALL Oude Meer,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,PeeringDB,2021-12-31
CMET SACI,CMET,-33.4500138155,-70.6670408546,Santiago,Región Metropolitana de Santiago,CL,PeeringDB,2021-12-31
TASCOM TELECOMUNICAES LTDA,TASCOM TELECOMUNICAÇÕES LTDA,-12.9699719047,-38.4799874283,Salvador,Bahia,BR,PeeringDB,2021-12-31
QuadraNet Enterprises LLC,QuadraNet LAX,33.9899782502,-118.179980511,Los Angeles,California,US,PeeringDB,2021-12-31
Chaika Telecom Petersburg Limited Company,CHTP,59.9390145051,30.3160200589,St. Petersburg,City of St. Petersburg,RU,PeeringDB,2021-12-31
"Sejong Telecom Co., Ltd.",Sejong IX Center,37.5663490998,126.999730997,Seoul,Seoul,KR,PeeringDB,2021-12-31
Dataone BV,Dataone AMS1,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,PeeringDB,2021-12-31
NAV COMMUNICATIONS SRL,NAV Communications Data Center,44.4333718049,26.099946654,Bucharest,Bucharest,RO,PeeringDB,2021-12-31
GTS Telecom,GTS Telecom DC Bucharest,44.4333718049,26.099946654,Bucharest,Bucharest,RO,PeeringDB,2021-12-31
GTS Telecom,GTS Telecom DC Cluj-Napoca,46.7884218537,23.598445596,Cluj-Napoca,Cluj,RO,PeeringDB,2021-12-31
"GTT Communications, Inc.",GTT Amsterdam,52.3804319449,4.62999100609,Haarlem,Noord-Holland,NL,PeeringDB,2021-12-31
PAIX Data Centres,PAIX Ghana,5.55003460583,-0.21671574035,Accra,Greater Accra,GH,PeeringDB,2021-12-31
"DataBank, Ltd.",DataBank Atlanta (ATL2),33.830013854,-84.3999493833,Atlanta,Georgia,US,PeeringDB,2021-12-31
NNENIX,MFC Portland Regen Site,43.6721615756,-70.2455273993,Portland,Maine,US,PeeringDB,2021-12-31
"Opus Interactive, Inc.",Opus Interactive Portland (PDX01),45.5200238231,-122.679990074,Portland,Oregon,US,PeeringDB,2021-12-31
"Opus Interactive, Inc.",Opus Interactive Hillsboro (HIO01),45.5200238231,-122.679990074,Portland,Oregon,US,PeeringDB,2021-12-31
"Opus Interactive, Inc.",Opus Interactive Dallas (DTX01),32.8200238231,-96.8400169289,Dallas,Texas,US,PeeringDB,2021-12-31
"Opus Interactive, Inc.",Opus Interactive Silicon Valley (SJC01),37.2999829295,-121.849989056,San Jose,California,US,PeeringDB,2021-12-31
Unix-Solutions BV,Unix-Solutions DC Leuven,50.8333170767,4.3333166083,Brussels,Brussels,BE,PeeringDB,2021-12-31
"Atmosera, Inc.",Atmosera Portland 1,45.5200238231,-122.679990074,Portland,Oregon,US,PeeringDB,2021-12-31
"GPX Global Systems, Inc",GPX Cairo 1,31.2000193471,29.949995889,Alexandria,Al Iskandariyah,EG,PeeringDB,2021-12-31
WhiteLabel IT Solutions Corp,WhiteLabelITSolutions,40.9199945262,-74.1700053321,Paterson,New Jersey,US,PeeringDB,2021-12-31
Nordiska Servercentralen AB,Servercentralen  DC02,59.3507599543,18.0973347328,Stockholm,Stockholm,SE,PeeringDB,2021-12-31
Synapsecom Telecoms S.A.,Synapsecom SNC-1 Thessaloniki,40.6961063833,22.8850007718,Thessaloniki,Kentriki Makedonia,GR,PeeringDB,2021-12-31
CWCS Managed Hosting,CWCS DCN1,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Magyar Telekom plc.,MT-IX,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Hetzner Online GmbH,Hetzner Online HEL1 (Helsinki),60.175563374,24.9341263415,Helsinki,Southern Finland,FI,PeeringDB,2021-12-31
Bresco Broadband,Bresco Broadband Data Center,39.9799743846,-82.9900096046,Columbus,Ohio,US,PeeringDB,2021-12-31
Bresco Broadband,Continental Plaza,39.9799743846,-82.9900096046,Columbus,Ohio,US,PeeringDB,2021-12-31
Norwegian Internet eXchange,University of Oslo,59.9166902864,10.749979206,Oslo,Oslo,NO,PeeringDB,2021-12-31
Universitetet i Bergen,Universitetet i Bergen,60.3910024202,5.32452225609,Bergen,Hordaland,NO,PeeringDB,2021-12-31
Norwegian University of Science and Technology,NTNU,63.4166575309,10.4166662177,Trondheim,Sør-Trøndelag,NO,PeeringDB,2021-12-31
KOPnet S.C. Marek Szczudlo Juliusz Kostrzewski,Toszecka 101,50.3303761994,18.6700125719,Gliwice,Silesian,PL,PeeringDB,2021-12-31
Colocity,Colocity DC3,-34.9349877739,138.600004841,Adelaide,South Australia,AU,PeeringDB,2021-12-31
"Anexio Datacenters, LLC",Anexio VA3,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
"Anexio Datacenters, LLC",Anexio DC2,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
INTERNET HARBOR,BIH YIzhuang-T3-Beijing,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
ODATA S.A.,ODATA DC SP01,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Andhra Pradesh State FiberNet Limited,Andhra Pradesh State Fibernet,17.7300146677,83.3049820546,Vishakhapatnam,Andhra Pradesh,IN,PeeringDB,2021-12-31
Keyweb AG,Keyweb Datacenter Erfurt,50.9700529166,11.0299621161,Erfurt,Thüringen,DE,PeeringDB,2021-12-31
vXchnge,vXchnge Secaucus (NJ01),40.749979064,-73.9800169288,New York,New York,US,PeeringDB,2021-12-31
vXchnge,vXchnge Portland (OR01),45.5200238231,-122.679990074,Portland,Oregon,US,PeeringDB,2021-12-31
vXchnge,vXchnge Santa Clara (CA01),37.2999829295,-121.849989056,San Jose,California,US,PeeringDB,2021-12-31
vXchnge,vXchnge Austin (TX01),30.2669496857,-97.7427783628,Austin,Texas,US,PeeringDB,2021-12-31
vXchnge,vXchnge Cleveland (OH01),NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
"Cologix, Inc.",Cologix Minneapolis (MIN4),44.9799792674,-93.2517863381,Minneapolis,Minnesota,US,PeeringDB,2021-12-31
vXchnge,vXchnge Nashville (TN01),36.1699743846,-86.7799849871,Nashville,Tennessee,US,PeeringDB,2021-12-31
vXchnge,vXchnge New York (NY01),40.749979064,-73.9800169288,New York,New York,US,PeeringDB,2021-12-31
vXchnge,vXchnge St. Paul (MN02),44.9439866324,-93.0849748146,St. Paul,Minnesota,US,PeeringDB,2021-12-31
vXchnge,vXchnge St. Louis (MO01),38.6350177196,-90.2399805112,St. Louis,Missouri,US,PeeringDB,2021-12-31
vXchnge,vXchnge Raleigh-Durham (NC01),35.9999589224,-78.9199996355,Durham,North Carolina,US,PeeringDB,2021-12-31
vXchnge,vXchnge Westchester (NY02),41.0533455598,-73.5391911231,Stamford,Connecticut,US,PeeringDB,2021-12-31
vXchnge,vXchnge Pittsburgh (PA02),40.4299985952,-79.999985394,Pittsburgh,Pennsylvania,US,PeeringDB,2021-12-31
CtrlS Datacenters Ltd,CtrlS Noida Hyperscale DC1,28.4333333,77.3166667,Faridabad,Haryana,IN,PeeringDB,2021-12-31
CtrlS Datacenters Ltd,CtrlS Bangalore Hyperscale DC1,12.9699951365,77.5600097238,Bangalore,Karnataka,IN,PeeringDB,2021-12-31
TATA Communications Ltd,TATA Communications Kolkata,22.5803904409,88.3299466542,Haora,West Bengal,IN,PeeringDB,2021-12-31
IP-Home,IPHOME M9,55.7521641226,37.6155228259,Moscow,Moskva,RU,PeeringDB,2021-12-31
ILK Internet GmbH,ILK Datacenter TPK1 Karlsruhe,48.9999922883,8.39999344751,Karlsruhe,Baden-Württemberg,DE,PeeringDB,2021-12-31
"Verizon Communications, Inc.",Verizon Atlanta,33.830013854,-84.3999493833,Atlanta,Georgia,US,PeeringDB,2021-12-31
Internetport Sweden AB,Internetport DC1,62.4000529166,17.3166584866,Sundsvall,Västernorrland,SE,PeeringDB,2021-12-31
Uganda Internet Exchange Point,Communications House,0.31665895477,32.5833235257,Kampala,Kampala,UG,PeeringDB,2021-12-31
Innsbrucker Kommunalbetriebe AG,IKB - Rechenzentrum1,47.2804073274,11.4099905992,Innsbruck,Tirol,AT,PeeringDB,2021-12-31
Innsbrucker Kommunalbetriebe AG,IKB - Rechenzentrum2,47.2804073274,11.4099905992,Innsbruck,Tirol,AT,PeeringDB,2021-12-31
KPN EuroRings B.V.,KPN Datacenter (Mchn-S1),NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Digital Realty,Digital Realty MEL11 - Melbourne,-37.8200313123,144.975016235,Melbourne,Victoria,AU,PeeringDB,2021-12-31
Digital Realty,Digital Realty SYD (1-11 Templar),-33.5995137342,150.739987345,Richmond,New South Wales,AU,PeeringDB,2021-12-31
Net-Build GmbH,Net-Build GmbH,49.250390441,6.97000321313,Saarbrücken,Saarland,DE,PeeringDB,2021-12-31
Net-Build GmbH,Net-Build Datacenter Saarwellingen,49.250390441,6.97000321313,Saarbrücken,Saarland,DE,PeeringDB,2021-12-31
K-Net Ghana,K-Net Accra,5.55003460583,-0.21671574035,Accra,Greater Accra,GH,PeeringDB,2021-12-31
1-Net Singapore Pte Ltd,1-Net North,1.48002463674,103.730040242,Johor Bahru,Johor,MY,PeeringDB,2021-12-31
University of Guam,UoG - Office of Information Technology,13.4700162953,144.750017048,Agana,,GU,PeeringDB,2021-12-31
"Internet Solutions, Ghana",IS Internet Solutions Ghana,5.55003460583,-0.21671574035,Accra,Greater Accra,GH,PeeringDB,2021-12-31
CS Loxinfo Public Company Limited,CS LoxInfo Data Center - The Cloud,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Chittagong Online Limited,Chittagong Online Limited (COLBD),22.3299922882,91.7999674062,Chittagong,Chittagong,BD,PeeringDB,2021-12-31
National Information Technology Agency,NITA data center,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
NewMedia Express Pte Ltd,Racks Central,1.29303346649,103.855820678,Singapore,,SG,PeeringDB,2021-12-31
University of Oregon,University of Oregon,44.0500101919,-123.100016115,Eugene,Oregon,US,PeeringDB,2021-12-31
Asosiasi Penyelenggara Jasa Internet Indonesia,Datacenter APJII-Cyber,-6.17441770541,106.829437621,Jakarta,Jakarta Raya,ID,PeeringDB,2021-12-31
NIGSUN LIMITED - IP SERVICES,Nigsun Data Centre NCS1,51.8803591096,-0.42001082498,Luton,Luton,GB,PeeringDB,2021-12-31
ADP3 TELECOMUNICACOES LTDA.,ADP3 TELECOMUNICAÇõES LTDA,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,PeeringDB,2021-12-31
Atomdata-Center Xelent,Xelent,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Sify Technologies Limited,Sify Banjara Hills Hyderabad,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Sify Technologies Limited,Sify-LDT-Kolkata,22.5803904409,88.3299466542,Haora,West Bengal,IN,PeeringDB,2021-12-31
Sify Technologies Limited,Sify Okhla NewDelhi,28.6000230092,77.1999800201,New Delhi,Delhi,IN,PeeringDB,2021-12-31
YourDC Pty Ltd,YourDC Pty Ltd - Edinburgh Parks,-34.6073591932,138.726353718,Gawler,South Australia,AU,PeeringDB,2021-12-31
YourDC Pty Ltd,YourDC Pty Ltd - Hawthorn,-34.9349877739,138.600004841,Adelaide,South Australia,AU,PeeringDB,2021-12-31
"Cyxtera Technologies, Inc.",Cyxtera Albuquerque (ABQ1),35.1049747915,-106.641330812,Albuquerque,New Mexico,US,PeeringDB,2021-12-31
"Cyxtera Technologies, Inc.",Cyxtera Atlanta (ATL1),33.830013854,-84.3999493833,Atlanta,Georgia,US,PeeringDB,2021-12-31
"Cyxtera Technologies, Inc.",Cyxtera Boston (BOS1),42.3299601431,-71.0700136736,Boston,Massachusetts,US,PeeringDB,2021-12-31
"Cyxtera Technologies, Inc.",Cyxtera Tokyo (HND1),35.6850169058,139.751407429,Tokyo,Tokyo,JP,PeeringDB,2021-12-31
GETCARD PROVEDORA DE TRANSACOES ELETRONICAS LTDA,GetCard DataCenter,-23.4095414034,-51.9299674902,Maringá,Paraná,BR,PeeringDB,2021-12-31
Itility Limited,Itility BVDC,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
"Statni pokladna Centrum sdilenych sluzeb, s.p.","Státní pokladna Centrum sdílených služeb, s. p.",50.0833370149,14.4659797757,Prague,Prague,CZ,PeeringDB,2021-12-31
Instalinks,Insta Global,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,PeeringDB,2021-12-31
AiNET Corporation,AINET - Beltsville,38.8995493765,-77.0094185808,Washington DC,District of Columbia,US,PeeringDB,2021-12-31
AtlasEdge Data Centres,AtlasEdge DC Copenhagen,55.6785641904,12.5634857473,København,Hovedstaden,DK,PeeringDB,2021-12-31
AtlasEdge Data Centres,AtlasEdge DC Berlin,52.5218186636,13.4015486233,Berlin,Berlin,DE,PeeringDB,2021-12-31
AtlasEdge Data Centres,AtlasEdge DC Paris I,48.8666929312,2.33333532574,Paris,Île-de-France,FR,PeeringDB,2021-12-31
Colt Technology Services Group,COLT DC Paris II,48.8004695832,2.13334753277,Versailles,Île-de-France,FR,PeeringDB,2021-12-31
Colt Technology Services Group,COLT DC Paris III,48.8666929312,2.33333532574,Paris,Île-de-France,FR,PeeringDB,2021-12-31
Colt Technology Services Group,COLT DC Frankfurt,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,PeeringDB,2021-12-31
AtlasEdge Data Centres,AtlasEdge DC Hamburg,53.5500246369,9.99999914413,Hamburg,Hamburg,DE,PeeringDB,2021-12-31
AtlasEdge Data Centres,AtlasEdge DC Amsterdam I,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,PeeringDB,2021-12-31
Colt Technology Services Group,COLT DC Roosendaal,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
AtlasEdge Data Centres,AtlasEdge DC Barcelona,41.3832995799,2.18337031923,Barcelona,Cataluña,ES,PeeringDB,2021-12-31
AtlasEdge Data Centres,AtlasEdge DC Madrid,40.4000262645,-3.683351686,Madrid,Comunidad de Madrid,ES,PeeringDB,2021-12-31
AtlasEdge Data Centres,AtlasEdge DC Zurich,47.3799878124,8.55001013046,Zürich,Zürich,CH,PeeringDB,2021-12-31
AtlasEdge Data Centres,AtlasEdge DC London I,51.4999947297,-0.11672184386,London,Westminster,GB,PeeringDB,2021-12-31
Colt Technology Services Group,COLT DC London II,51.4999947297,-0.11672184386,London,Westminster,GB,PeeringDB,2021-12-31
Colt Technology Services Group,Colt DC Tokyo II,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Colt Technology Services Group,Colt DC Tokyo III,35.6850169058,139.751407429,Tokyo,Tokyo,JP,PeeringDB,2021-12-31
Colt Technology Services Group,Colt DC Singapore,1.29303346649,103.855820678,Singapore,,SG,PeeringDB,2021-12-31
Associação Nacional dos Micro Prestadores de Telecomunicações - MICROTEL,IX Palmas,-10.2377355765,-48.2877867041,Palmas,Tocantins,BR,PeeringDB,2021-12-31
NewVM B.V.,Unithost AM3,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,PeeringDB,2021-12-31
INTESIS CHILE S.A,Intesis Chile,-33.4500138155,-70.6670408546,Santiago,Región Metropolitana de Santiago,CL,PeeringDB,2021-12-31
"Consolidated Communications, Inc.",Consolidated - 770 Elm St.,42.9959918407,-71.4552873145,Manchester,New Hampshire,US,PeeringDB,2021-12-31
"Consolidated Communications, Inc.",Consolidated - 266 Main St.,44.4757981558,-73.21246688,Burlington,Vermont,US,PeeringDB,2021-12-31
"Consolidated Communications, Inc.",Consolidated - 45 Forest Ave.,43.6721615756,-70.2455273993,Portland,Maine,US,PeeringDB,2021-12-31
BeMobile,BeMobile,50.433367329,30.5166279691,Kiev,Kiev,UA,PeeringDB,2021-12-31
Telehouse - Global Data Centers,Telehouse - Hong Kong CCC (HKCOLO TKO),22.304980895,114.185009317,Hong Kong,,HK,PeeringDB,2021-12-31
Ponto a Ponto Telecom do Brasil,Ponto a Ponto Telecom,-22.7699938774,-43.3099768489,Duque de Caxias,Rio de Janeiro,BR,PeeringDB,2021-12-31
Univerzalne telekomunikacije d.o.o.,Vipnet d.o.o. Hrvatska,45.8000067333,15.9999946682,Zagreb,Grad Zagreb,HR,PeeringDB,2021-12-31
Univerzalne telekomunikacije d.o.o.,Unitel PoP Sisak,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Univerzalne telekomunikacije d.o.o.,Unitel PoP Okucani,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Univerzalne telekomunikacije d.o.o.,Unitel PoP Slobodnica,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Univerzalne telekomunikacije d.o.o.,Unitel PoP Mirkovci,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Univerzalne telekomunikacije d.o.o.,Unitel PoP Ilok,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Convergenze S.p.A.,Convergenze Innovation Center,40.6803967479,14.7699405504,Salerno,Campania,IT,PeeringDB,2021-12-31
Convergenze S.p.A.,TIM Opb Nola,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
"TCC Technology Co., Ltd","TCC Technology Data Center- Bangkok,Thailand (TCC BNDC,TCC Bangna,TCCtech)",13.6069071645,100.611470906,Samut Prakan,Samut Prakan,TH,PeeringDB,2021-12-31
GigaNET IXN,OD-IX,46.4900162954,30.7100011787,Odessa,Odessa,UA,PeeringDB,2021-12-31
CyrusOne,CyrusOne Frankfurt I,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,PeeringDB,2021-12-31
"Equinix, Inc.",Equinix IL2 - Istanbul,41.1049961538,29.0100015856,Istanbul,Istanbul,TR,PeeringDB,2021-12-31
CyrusOne,CyrusOne London I,51.4699707226,-0.98002832173,Reading,Oxfordshire,GB,PeeringDB,2021-12-31
CyrusOne,CyrusOne London II,51.4999947297,-0.11672184386,London,Westminster,GB,PeeringDB,2021-12-31
MCL Internet,Netglobalis,-33.4500138155,-70.6670408546,Santiago,Región Metropolitana de Santiago,CL,PeeringDB,2021-12-31
Matrix Data Center S.A.,Matrix Sao Paulo,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,PeeringDB,2021-12-31
iAdvantage Ltd.,MEGA Plus (iAdvantage Hong Kong),22.304980895,114.185009317,Hong Kong,,HK,PeeringDB,2021-12-31
"Switch, Ltd.",Switch Tahoe Reno,39.5299760122,-119.820009605,Reno,Nevada,US,PeeringDB,2021-12-31
Convex Internet Solutions,Convex iDC RPO,-21.1700398572,-47.8299851904,Ribeirão Preto,São Paulo,BR,PeeringDB,2021-12-31
WingTecJapan G.K,Ginoza Village IT Operation Park,26.2071716502,127.672971557,Naha,Okinawa,JP,PeeringDB,2021-12-31
Omega Telecom LLC,Omega Telecom Kyiv,50.433367329,30.5166279691,Kiev,Kiev,UA,PeeringDB,2021-12-31
Global Broadband Solution Inc,GBS Datacenter,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Telia Carrier,Telia Carrier St. Petersburg SAP/M1,59.9390145051,30.3160200589,St. Petersburg,City of St. Petersburg,RU,PeeringDB,2021-12-31
Espacio Rack,Espacio Rack,40.4000262645,-3.683351686,Madrid,Comunidad de Madrid,ES,PeeringDB,2021-12-31
Servicios y Telecomunicaciones S.A.,Datacenter SYT,-34.6025016085,-58.3975313737,Buenos Aires,Ciudad de Buenos Aires,AR,PeeringDB,2021-12-31
Aus Net Servers Australia Pty Ltd,Aus Net Servers Australia Pty Ltd,-37.5595820936,143.840046752,Ballarat,Victoria,AU,PeeringDB,2021-12-31
Sabey Data Centers,Sabey Intergate East Building 4,47.5700020539,-122.339984987,Seattle,Washington,US,PeeringDB,2021-12-31
Netmagic Solutions Pvt. Ltd.,Netmagic Chandivali,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,PeeringDB,2021-12-31
centron GmbH,centron DC bbg,50.266607482,10.9666068102,Coburg,Bayern,DE,PeeringDB,2021-12-31
Netwise Hosting Ltd,Netwise London Central (NLC),51.4999947297,-0.11672184386,London,Westminster,GB,PeeringDB,2021-12-31
CMA Consultoria Metodos Assessoria e Mercantil S/A,CMA DATACENTER,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,PeeringDB,2021-12-31
Saskatoon Internet Exchange Inc,Innovation Place - 121RD,52.1700313508,-106.669985394,Saskatoon,Saskatchewan,CA,PeeringDB,2021-12-31
TIGO Paraguay,Telefónica Celular del Paraguay S.A.E.,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
InterBS S.R.L. (BAEHOST),BAEHOST-HQ,-34.6025016085,-58.3975313737,Buenos Aires,Ciudad de Buenos Aires,AR,PeeringDB,2021-12-31
InterBS S.R.L. (BAEHOST),BAEHOST-TASA,-34.6025016085,-58.3975313737,Buenos Aires,Ciudad de Buenos Aires,AR,PeeringDB,2021-12-31
Datalink SRL,DATALINK SRL,-32.9511295382,-60.6663076188,Rosario,Santa Fe,AR,PeeringDB,2021-12-31
"Equinix, Inc.",Equinix SY7 - Sydney (formerly Metronode Illawara 1),-34.4153812472,150.890004028,Wollongong,New South Wales,AU,PeeringDB,2021-12-31
Sternforth Ltd.,Dave Geoghegan,53.333061136,-6.24890568178,Dublin,Dublin,IE,PeeringDB,2021-12-31
ST Telemedia Global Data Centres,STT Tai Seng 1,1.29303346649,103.855820678,Singapore,,SG,PeeringDB,2021-12-31
EIVUS DATA CENTER E TELECOM,EIVUS BR,-22.9250231742,-43.2250207942,Rio de Janeiro,Rio de Janeiro,BR,PeeringDB,2021-12-31
Unidata S.p.a.,Unidata COLO Galeria,41.9000122264,12.4478083889,Vatican City,Lazio,VA,PeeringDB,2021-12-31
Qualysite Technologies Inc.,Nago Mirai2 Data Center,26.2071716502,127.672971557,Naha,Okinawa,JP,PeeringDB,2021-12-31
Keppel Data Centres Holding Pte Ltd,Keppel Data Centres | Keppel DC Singapore 4,1.29303346649,103.855820678,Singapore,,SG,PeeringDB,2021-12-31
Keppel Data Centres Holding Pte Ltd,Keppel Data Centres | Keppel DC Singapore 1,1.29303346649,103.855820678,Singapore,,SG,PeeringDB,2021-12-31
"Verus Corporation, Inc.",Verus Corportation,44.9799792674,-93.2517863381,Minneapolis,Minnesota,US,PeeringDB,2021-12-31
